category,scientific_name,common_names,conservation_status,lifespan_years,mass_kg
Vascular Plant,Epilobium glaberrimum ssp. fastigiatum,"Glaucus Willowherb, Smooth Willowweed",,2.9,1.404
Vascular Plant,Epilobium glaberrimum ssp. glaberrimum,"Glaucus Willowherb, Smooth Willowweed",,0.7,0.068
Vascular Plant,Epilobium howellii,Yuba Pass Willowherb,Endangered,25.0,3.653
Vascular Plant,Epilobium latifolium,Dwarf Fireweed,Species of Concern,5.8,0.486
Vascular Plant,Epilobium minutum,"Chaparral Willowherb, Minute Willowweed",,11.9,0.926
Vascular Plant,Epilobium obcordatum,"Rockfringe, Rose Willowweed",,6.3,1.692
Vascular Plant,Epilobium oreganum,"Grants Pass Willowherb, Oregon Fireweed",Species of Concern,8.7,7.426
Vascular Plant,Epilobium oregonense,"Oregon Willowherb, Oregon Willowweed",,11.0,0.55
Vascular Plant,Epilobium torreyi,"Narrowleaf Willowweed, Torrey's Willowherb",Species of Concern,7.0,0.09
Vascular Plant,Gayophytum decipiens,Deceptive Groundsmoke,Species of Concern,3.9,0.037
Vascular Plant,Gayophytum eriospermum,Coville's Groundsmoke,,2.9,0.147
Vascular Plant,Gayophytum heterozygum,"Dwarf Groundsmoke, Zigzag Groundsmoke",,6.9,0.29
Vascular Plant,Ludwigia palustris,"Marsh Primrose-Willow, Marsh Seedbox",,17.1,0.143
Vascular Plant,Oenothera elata ssp. hirsutissima,"Hooker's Evening Primrose, Hooker's Eveningprimrose, Hooker's Evening-Primrose",Species of Concern,4.3,0.327
Vascular Plant,Brasenia schreberi,"Schreber's Watershield, Watershield",Species of Concern,5.7,1.588
Vascular Plant,Nuphar lutea ssp. polysepala,"Rocky Mountain Cowlily, Rocky Mountain Pondlily, Rocky Mountain Pond-Lily, Yellow Pond-Lily",In Recovery,13.4,0.106
Vascular Plant,Botrychium ascendens,"Trianglelobe Moonwort, Upswept Moonwort",Species of Concern,3.1,0.393
Vascular Plant,Botrychium minganense,"Mingan Island Grapefern, Mingan Moonwort",In Recovery,21.8,3.622
Vascular Plant,Oxalis corniculata,"Creeping Oxalis, Creeping Woodsorrel, 'Ihi, Yellow Oxalis, Yellow Wood Sorrel",In Recovery,6.9,1.09
Vascular Plant,Calocedrus decurrens,Incense Cedar,,1.1,0.24
Vascular Plant,Juniperus communis,"Common Juniper, Dwarf Juniper",,11.1,0.248
Vascular Plant,Juniperus occidentalis,Western Juniper,Endangered,0.5,0.44
Vascular Plant,Sequoiadendron giganteum,"Giant Redwood, Giant Sequoia, Sierra Redwood",,0.6,0.155
Vascular Plant,Abies concolor,"Balsam Fir, Colorado Fir, Concolor Fir, Silver Fir, White Balsam, White Fir",Species of Concern,6.7,0.372
Vascular Plant,Pinus attenuata,Knobcone Pine,In Recovery,15.2,4.558
Vascular Plant,Pinus contorta ssp. murrayana,"Sierra Lodgepole Pine, Tamarack Pine",,2.9,0.854
Vascular Plant,Pinus jeffreyi,"Black Pine, Jeffrey Pine, Jeffrey's Pine",,2.9,0.164
Vascular Plant,Pinus lambertiana,"California Sugar Pine, Sugar Pine",Species of Concern,1.8,10.839
Vascular Plant,Pinus monophylla,"Nut Pine, One-Leaf Pine, Singleleaf Pinyon",,13.6,0.701
Vascular Plant,Pinus monticola,"Idaho White Pine, Mountain White Pine, Silver Pine, Western White Pine",Endangered,3.0,0.077
Vascular Plant,Pinus ponderosa,"Blackjack Pine, Bull Pine, Ponderosa Pine, Rock Pine, Western Yellow Pine",,4.3,0.419
Vascular Plant,Pinus sabiniana,"Bull Pine, California Foothill Pine, Digger Pine, Gray Pine",Endangered,6.4,1.179
Vascular Plant,Pseudotsuga menziesii var. menziesii,"Coast Douglas-Fir, Douglas-Fir",Endangered,26.8,40.0
Vascular Plant,Tsuga mertensiana,"Alpine Hemlock, Black Hemlock, Hemlock Spruce, Mountain Hemlock",Endangered,2.8,0.083
Vascular Plant,Torreya californica,"California Nutmeg, California Torreya",Species of Concern,2.0,4.538
Vascular Plant,Asarum hartwegii,Hartweg's Wildginger,,50.0,4.182
Vascular Plant,Asarum lemmonii,Lemmon's Wildginger,Endangered,11.7,0.704
Vascular Plant,Bulbostylis capillaris,"Densetuft Hairsedge, Threadleaf Beakseed",Endangered,1.6,0.301
Vascular Plant,Carex abrupta,Abruptbeak Sedge,Endangered,2.2,0.078
Vascular Plant,Carex amplectens,Claspbract Sedge,Species of Concern,4.2,0.342
Vascular Plant,Carex amplifolia,Bigleaf Sedge,Endangered,15.2,0.386
Vascular Plant,Carex angustata,"Common Meadow Sedge, Widefruit Sedge",Threatened,1.3,1.284
Vascular Plant,Carex aquatilis var. aquatilis,"Leafy Tussock Sedge, Water Sedge",,7.5,3.152
Vascular Plant,Carex bolanderi,"Bolander Sedge, Bolander's Sedge, Wood Sedge",Endangered,0.8,0.07
Vascular Plant,Carex brainerdii,Brainerd's Sedge,Species of Concern,1.3,0.011
Vascular Plant,Carex congdonii,Congdon's Sedge,,3.8,1.88
Vascular Plant,Carex davyi,Davy's Sedge,,7.6,1.6
Vascular Plant,Carex densa,Dense Sedge,,4.0,1.656
Vascular Plant,Carex feta,Greensheath Sedge,Species of Concern,2.4,0.683
Vascular Plant,Carex filifolia var. erostrata,Shorthair Sedge,Endangered,11.1,2.282
Vascular Plant,Carex fissuricola,"Canyon Sedge, Cleft Sedge",,23.0,3.206
Vascular Plant,Carex fracta,Fragile Sheath Sedge,,12.3,0.576
Vascular Plant,Carex hassei,"Hasse's Sedge, Salt Sedge, Saltsedge",Species of Concern,4.0,0.191
Vascular Plant,Carex helleri,"Heller's Sedge, Sierra Sedge",Species of Concern,2.6,0.186
Vascular Plant,Carex heteroneura var. epapillosa,"Different Nerve Sedge, Different-Nerve Sedge, Nerve Sedge",Threatened,4.7,0.373
Vascular Plant,Carex heteroneura var. heteroneura,"Different Nerve Sedge, Different-Nerve Sedge",,25.9,8.828
Vascular Plant,Carex incurviformis var. danaensis,Coastal Sand Sedge,,0.7,0.497
Vascular Plant,Carex integra,"Smoothbead Sedge, Smoothbeak Sedge",,8.3,0.598
Vascular Plant,Carex jonesii,"Jones Sedge, Jones' Sedge",Threatened,5.7,0.165
Vascular Plant,Carex laeviculmis,Smoothstem Sedge,In Recovery,12.4,1.189
Vascular Plant,Carex lanuginosa,Woolly Sedge,,17.7,11.381
Vascular Plant,Carex lemmonii,Lemmon's Sedge,In Recovery,0.8,0.982
Vascular Plant,Carex lenticularis var. impressa,"Fewrib Sedge, Lakeshore Sedge",Species of Concern,4.2,0.607
Vascular Plant,Carex lenticularis var. lipocarpa,"Kellogg Sedge, Kellogg's Sedge",,30.1,0.329
Vascular Plant,Carex luzulifolia,Littleleaf Sedge,Species of Concern,1.3,0.006
Vascular Plant,Carex mariposana,Mariposa Sedge,,7.1,1.177
Vascular Plant,Carex multicaulis,Manystem Sedge,,6.5,0.716
Vascular Plant,Carex multicostata,Manyrib Sedge,In Recovery,10.6,0.689
Vascular Plant,Carex nervina,"Nerved Sedge, Sierra Sedge",Species of Concern,6.8,0.101
Vascular Plant,Carex nudata,Naked Sedge,Species of Concern,3.8,0.138
Vascular Plant,Carex sartwelliana,Yosemite Sedge,In Recovery,6.6,0.264
Vascular Plant,Carex scopulorum var. bracteosa,"Craterlike Sedge, Mountain Sedge",Species of Concern,50.0,2.268
Vascular Plant,Carex senta,"Swamp Carex, Swamp Sedge",Endangered,11.4,0.529
Vascular Plant,Carex specifica,Narrowfruit Sedge,,50.0,32.861
Vascular Plant,Carex spectabilis,Showy Sedge,Species of Concern,4.3,1.263
Vascular Plant,Carex stipata var. stipata,Owlfruit Sedge,Species of Concern,11.9,0.038
Vascular Plant,Carex straminiformis,Shasta Sedge,Species of Concern,2.7,0.605
Vascular Plant,Carex subfusca,Brown Sedge,Species of Concern,5.4,0.284
Vascular Plant,Carex tahoensis,Tahoe Sedge,In Recovery,2.9,0.013
Vascular Plant,Carex tiogana,Tioga Pass Sedge,,10.2,28.255
Vascular Plant,Carex tompkinsii,Thompkins' Sedge,,9.9,2.833
Vascular Plant,Carex vernacula,"Native Sedge, Spring Sedge",Species of Concern,18.7,2.74
Vascular Plant,Carex whitneyi,"Whitney Sedge, Whitney's Sedge",Endangered,3.4,0.885
Vascular Plant,Cyperus eragrostis,Tall Flatsedge,,11.1,0.076
Vascular Plant,Cyperus esculentus,"Chufa Flatsedge, Yellow Nutgrass, Yellow Nutsedge",,1.2,0.157
Vascular Plant,Eleocharis acicularis var. acicularis,"Needle Spikerush, Needle Spike-Rush",,50.0,2.096
Vascular Plant,Eleocharis bolanderi,Bolander's Spikerush,Species of Concern,7.5,0.113
Vascular Plant,Eleocharis decumbens,Decumbent Spikerush,Species of Concern,1.1,0.008
Vascular Plant,Eleocharis macrostachya,Pale Spikerush,Species of Concern,3.5,0.546
Vascular Plant,Eleocharis parishii,"Parish Spikerush, Parish's Spikerush",,3.4,0.909
Vascular Plant,Eriophorum crinigerum,Fringed Cottongrass,Species of Concern,5.7,0.329
Vascular Plant,Lipocarpha micrantha,"Dwarf Bulrush, Smallflower Halfchaff Sedge, Small-Flower Halfchaff Sedge, Smallflower Hemicarpha",,8.9,1.254
Vascular Plant,Lipocarpha occidentalis,Western Halfchaff Sedge,,27.2,2.193
Vascular Plant,Rhynchospora alba,White Beaksedge,Threatened,40.7,0.626
Vascular Plant,Scirpus cernuus,Low Bulrush,,14.9,39.592
Vascular Plant,Scirpus congdonii,Congdon's Bulrush,Species of Concern,1.1,0.054
Vascular Plant,Scirpus diffusus,Umbrella Bulrush,,4.9,1.435
Vascular Plant,Juncus balticus,Baltic Rush,,7.4,1.375
Vascular Plant,Juncus bryoides,Moss Rush,,1.1,0.049
Vascular Plant,Juncus bufonius var. bufonius,Toad Rush,,0.8,0.041
Vascular Plant,Juncus bufonius var. occidentalis,Toad Rush,,24.2,0.169
Vascular Plant,Juncus capillaris,Hairystem Dwarf Rush,Species of Concern,5.1,0.14
Vascular Plant,Juncus chlorocephalus,Greenhead Rush,Endangered,4.5,1.998
Vascular Plant,Juncus covillei var. obtusatus,Coville's Rush,,8.3,0.45
Vascular Plant,Juncus dubius,"Dubius Rush, Mariposa Rush, Questionable Rush",Species of Concern,1.2,0.298
Vascular Plant,Juncus effusus var. exiguus,"Lamp Rush, Small Rush",Species of Concern,1.5,0.235
Vascular Plant,Juncus effusus var. pacificus,Pacific Rush,Species of Concern,5.8,2.032
Vascular Plant,Juncus ensifolius,"Swordleaf Rush, Three-Stamened Rush",Species of Concern,26.3,0.858
Vascular Plant,Juncus hemiendytus var. abjectus,Herman's Dwarf Rush,Species of Concern,4.2,1.116
Vascular Plant,Juncus hemiendytus var. hemiendytus,Herman's Dwarf Rush,,0.6,1.132
Vascular Plant,Juncus macrandrus,Longanther Rush,In Recovery,39.4,9.644
Vascular Plant,Juncus mexicanus,Mexican Rush,Species of Concern,2.8,0.37
Vascular Plant,Juncus occidentalis,Western Rush,Species of Concern,2.5,6.686
Vascular Plant,Juncus orthophyllus,Straightleaf Rush,,5.0,1.291
Vascular Plant,Juncus oxymeris,Pointed Rush,In Recovery,8.5,0.302
Vascular Plant,Juncus saximontanus,Rocky Mountain Rush,,40.9,40.0
Vascular Plant,Juncus tenuis,"Field Rush, Path Rush, Poverty Rush, Slender Rush, Slender Yard Rush, Wiregrass",,15.2,0.201
Vascular Plant,Juncus tiehmii,"Nevada Rush, Tiehm's Rush",,2.2,0.225
Vascular Plant,Juncus triformis,Yosemite Dwarf Rush,,2.8,0.039
Vascular Plant,Juncus uncialis,Twelfth Rush,Endangered,5.7,3.571
Vascular Plant,Juncus xiphioides,Irisleaf Rush,Species of Concern,4.3,11.073
Vascular Plant,Luzula comosa,Pacific Woodrush,,37.3,18.09
Vascular Plant,Luzula divaricata,Forked Woodrush,,19.3,4.184
Vascular Plant,Luzula orestera,Sierra Woodrush,,6.7,1.192
Vascular Plant,Luzula subcongesta,Donner Woodrush,Threatened,6.9,0.145
Vascular Plant,Achnatherum latiglume,Sierra Needlegrass,Species of Concern,1.1,0.064
Vascular Plant,Achnatherum lemmonii,Lemmon's Needlegrass,Species of Concern,8.6,14.964
Vascular Plant,Achnatherum nelsonii ssp. dorei,"Columbia Needlegrass, Dore's Needlegrass",Species of Concern,8.2,0.48
Vascular Plant,Achnatherum nevadense,Nevada Needlegrass,,12.3,0.289
Vascular Plant,Achnatherum occidentale ssp. californicum,California Needlegrass,Species of Concern,50.0,5.684
Vascular Plant,Achnatherum occidentale ssp. occidentale,"Western Needle Grass, Western Needlegrass",,6.5,0.054
Vascular Plant,Achnatherum occidentale ssp. pubescens,"Elmer's Needlegrass, Pubescent Western Needlegrass",,7.8,0.46
Vascular Plant,Achnatherum thurberianum,Thurber's Needlegrass,,6.7,0.442
Vascular Plant,Agrostis capillaris,"Colonial Bent, Colonial Bentgrass",Threatened,8.9,3.439
Vascular Plant,Agrostis gigantea,"Black Bent, Redtop, Water Bentgrass",,2.2,0.768
Vascular Plant,Agrostis pallens,Seashore Bentgrass,Species of Concern,2.4,0.046
Vascular Plant,Agrostis scabra,"Rough Bent, Rough Bentgrass, Ticklegrass",,1.9,0.926
Vascular Plant,Agrostis variabilis,"Mountain Bentgrass, Mountain Redtop",In Recovery,10.2,3.942
Vascular Plant,Andropogon virginicus var. virginicus,"Broomsedge, Broomsedge Bluestem",Threatened,25.2,0.244
Vascular Plant,Aristida divaricata,Poverty Threeawn,Species of Concern,20.1,1.044
Vascular Plant,Avena barbata,"Slender Oat, Slender Oats, Slender Wildoat",,1.3,0.082
Vascular Plant,Briza minor,Little Quakinggrass,Species of Concern,5.4,0.525
Vascular Plant,Bromus arenarius,Australian Brome,Species of Concern,1.9,0.328
Vascular Plant,Bromus catharticus,"Rescue Brome, Rescue Grass, Rescuegras, Rescuegrass",Endangered,8.9,3.665
Vascular Plant,Bromus diandrus,Ripgut Brome,Species of Concern,15.3,0.923
Vascular Plant,Bromus grandis,Tall Brome,Endangered,16.3,1.775
Vascular Plant,Bromus hordeaceus,"Soft Brome, Soft Chess",,50.0,1.877
Vascular Plant,Bromus inermis ssp. inermis,Smooth Brome,Species of Concern,26.6,2.697
Vascular Plant,Bromus laevipes,"Chinook Brome, Woodland Brome",,8.4,1.359
Vascular Plant,Bromus orcuttianus,"Orcutt Brome, Orcutt's Brome",Threatened,5.8,0.024
Vascular Plant,Bromus secalinus,"Bromegrass, Cheat, Chess, Chess Brome, Rye Brome, Ryebrome",,4.9,0.366
Vascular Plant,Bromus sterilis,"Barren Bromegrass, Poverty Brome, Sterile Brome",,1.5,0.153
Vascular Plant,Bromus suksdorfii,Suksdorf's Brome,Threatened,15.3,0.351
Vascular Plant,Calamagrostis breweri,Shorthair Reedgrass,,11.5,0.191
Vascular Plant,Calamagrostis stricta ssp. inexpansa,"Northern Reedgrass, Slim-Stem Reed Grass",,2.6,0.102
Vascular Plant,Cinna bolanderi,Bolander's Woodreed,Species of Concern,2.2,0.016
Vascular Plant,Cynodon dactylon,"Bermudagrass, Chiendent Pied-De-Poule, Common Bermudagrass, Devilgrass, Grama-Seda, Manienie, Motie Molulu",Species of Concern,11.8,0.166
Vascular Plant,Cynosurus echinatus,Bristly Dogstail Grass,,14.2,0.559
Vascular Plant,Danthonia californica var. californica,California Wild Oatgrass,Species of Concern,0.7,0.037
Vascular Plant,Deschampsia cespitosa ssp. cespitosa,Tufted Hairgrass,Endangered,7.4,0.326
Vascular Plant,Digitaria ischaemum,"Small Crabgrass, Smooth Crab Grass, Smooth Crabgrass",,16.7,23.302
Vascular Plant,Digitaria sanguinalis,"Crabgrass, Hairy Crab Grass, Hairy Crabgrass, Large Crabgrass, Purple Crabgrass, Redhair Crabgrass",Species of Concern,30.5,5.388
Vascular Plant,Distichlis spicata,"Desert Saltgrass, Inland Saltgrass, Marsh Spikegrass, Saltgrass, Seashore Saltgrass",Endangered,41.9,7.36
Vascular Plant,Elymus elymoides ssp. californicus,Squirreltail,,24.6,3.054
Vascular Plant,Elymus elymoides ssp. elymoides,"Bottlebrush Squirreltail, Squirreltail",,4.5,4.107
Vascular Plant,Elymus glaucus ssp. glaucus,"Blue Wild Rye, Blue Wildrye",In Recovery,1.8,0.413
Vascular Plant,Elymus glaucus ssp. jepsonii,Jepson's Blue Wildrye,Endangered,10.7,0.129
Vascular Plant,Elymus multisetus,"Big Squirreltail, Big Wild Rye",Threatened,0.6,0.001
Vascular Plant,Elymus sierrae,Sierra Wildrye,,3.2,6.53
Vascular Plant,Elymus stebbinsii,Parish Wheatgrass,,25.0,11.265
Vascular Plant,Elymus trachycaulus ssp. subsecundus,"Bearded Wheatgrass, Slender Wheatgrass, Slender Wild Rye",,2.5,0.229
Vascular Plant,Elymus trachycaulus ssp. trachycaulus,Slender Wheatgrass,Species of Concern,25.1,0.261
Vascular Plant,Eragrostis cilianensis,"Candy Grass, Lovegrass, Stink Grass, Stinkgrass, Strongscented Lovegrass",,4.8,0.153
Vascular Plant,Eragrostis mexicana ssp. virescens,Mexican Lovegrass,Species of Concern,8.6,0.889
Vascular Plant,Eragrostis pilosa var. pilosa,Indian Lovegrass,,8.6,3.832
Vascular Plant,Festuca brachyphylla ssp. breviculmis,Alpine Fescue,,8.2,0.044
Vascular Plant,Festuca minutiflora,"Smallflower Fescue, Small-Flower Fescue",Species of Concern,10.5,1.416
Vascular Plant,Festuca rubra,"Ravine Fescue, Red Fescue",Species of Concern,3.4,0.532
Vascular Plant,Festuca saximontana var. purpusiana,Rocky Mountain Fescue,,3.1,0.647
Vascular Plant,Hesperostipa comata ssp. comata,"Needle And Thread, Needleandthread",,7.3,1.129
Vascular Plant,Holcus lanatus,"Common Velvetgrass, Velvetgrass, Yorkshire Fog",,2.2,0.216
Vascular Plant,Hordeum brachyantherum ssp. brachyantherum,Meadow Barley,In Recovery,13.9,0.403
Vascular Plant,Hordeum brachyantherum ssp. californicum,California Barley,,1.0,0.056
Vascular Plant,Hordeum murinum ssp. glaucum,Smooth Barley,In Recovery,9.6,2.441
Vascular Plant,Hordeum murinum ssp. leporinum,"Lepor Barley, Leporinum Barley",,13.2,1.227
Vascular Plant,Hordeum murinum ssp. murinum,Wall Barley,,9.2,1.265
Vascular Plant,Leymus triticoides,"Beardless Lyme Grass, Beardless Wildrye, Creeping Wildrye",,1.4,0.052
Vascular Plant,Lolium multiflorum,"Annual Ryegrass, Italian Ryegrass",Species of Concern,8.4,0.378
Vascular Plant,Lolium temulentum,"Darnel, Darnel Ryegrass, Poison Darnel",,4.7,0.827
Vascular Plant,Melica aristata,"Bearded Melicgrass, Bearded Oniongrass",Species of Concern,5.9,0.627
Vascular Plant,Melica californica,California Melicgrass,,16.0,0.726
Vascular Plant,Melica harfordii,Harford's Oniongrass,,27.1,7.062
Vascular Plant,Melica imperfecta,Smallflower Melicgrass,,6.2,3.516
Vascular Plant,Melica stricta,"Rock Melicgrass, Rock Oniongrass",,18.3,1.543
Vascular Plant,Muhlenbergia minutissima,Annual Muhly,,4.6,0.302
Vascular Plant,Muhlenbergia montana,Mountain Muhly,,2.3,0.006
Vascular Plant,Muhlenbergia rigens,"Deer Muhly, Deergrass",Species of Concern,20.9,0.443
Vascular Plant,Muhlenbergia schreberi,"Nimblewill, Nimblewill Muhly",Species of Concern,13.1,0.22
Vascular Plant,Panicum miliaceum,"Blackseeded Proso Millet, Broomcorn Millet, Broomcorn Panic, Hog Millet, Panic Millet, Panicum, Proso, Proso Millet, Wild Millet, Wild Proso Millet",Species of Concern,20.6,0.884
Vascular Plant,Panicum rigidulum var. rigidulum,"Redtop Panicgrass, Redtop Panicum",,6.3,0.594
Vascular Plant,Parapholis incurva,Curved Sicklegrass,,9.8,0.148
Vascular Plant,Poa bolanderi,Bolander's Bluegrass,Endangered,2.3,0.035
Vascular Plant,Poa cusickii,Cusick's Bluegrass,,1.1,0.088
Vascular Plant,Poa cusickii ssp. cusickii,Cusick's Bluegrass,In Recovery,10.4,2.347
Vascular Plant,Poa cusickii ssp. epilis,Cusick's Bluegrass,,21.8,23.696
Vascular Plant,Poa fendleriana ssp. longiligula,Muttongrass,Threatened,9.3,0.186
Vascular Plant,Poa glauca ssp. rupicola,Timberline Bluegrass,Endangered,6.4,0.772
Vascular Plant,Poa keckii,Keck's Bluegrass,Threatened,5.4,2.016
Vascular Plant,Poa leptocoma ssp. leptocoma,Bog Bluegrass,Endangered,6.4,0.047
Vascular Plant,Poa nemoralis,"Forest Blue Grass, Wood Bluegrass",Endangered,2.3,0.632
Vascular Plant,Poa pratensis ssp. pratensis,Kentucky Bluegrass,,13.7,0.692
Vascular Plant,Poa pringlei,Pringle's Bluegrass,,8.2,4.147
Vascular Plant,Poa secunda,"Big Bluegrass, Sandberg Bluegrass, Sandberg's Bluegrass",,8.1,2.517
Vascular Plant,Poa stebbinsii,Stebbin's Bluegrass,,11.7,1.707
Vascular Plant,Polypogon maritimus,Mediterranean Rabbitsfoot Grass,,6.1,0.095
Vascular Plant,Pseudoroegneria spicata,"Bluebunch Wheatgrass, Bluebunch-Wheat Grass",,2.6,1.722
Vascular Plant,Ptilagrostis kingii,Sierra False Needlegrass,,45.9,36.802
Vascular Plant,Scribneria bolanderi,Scribner's Grass,,4.1,0.129
Vascular Plant,Setaria pumila,"Cattail Grass, Yellow Bristle Grass, Yellow Bristlegrass",Species of Concern,2.7,0.233
Vascular Plant,Torreyochloa erecta,Spiked False Mannagrass,Threatened,3.5,0.372
Vascular Plant,Vulpia bromoides,"Brome Fescue, Brome Six-Weeks Grass, Desert Fescue",Species of Concern,7.1,17.961
Vascular Plant,Vulpia microstachys var. confusa,Confusing Fescue,,1.3,0.204
Vascular Plant,Vulpia microstachys var. pauciflora,Pacific Fescue,Endangered,4.6,0.003
Vascular Plant,Vulpia myuros,"Foxtail Fescue, Rattail Fescue, Rat-Tail Fescue, Rat-Tailed Fescue",Species of Concern,50.0,7.497
Vascular Plant,Sparganium emersum ssp. emersum,Emersed Bur-Reed,,14.2,2.061
Vascular Plant,Woodwardia fimbriata,"Giant Chain Fern, Giant Chainfern",Species of Concern,1.6,0.028
Vascular Plant,Dryopteris arguta,Coastal Woodfern,,3.4,0.44
Vascular Plant,Dryopteris filix-mas,"Male Fern, Male Woodfern, Malefern",In Recovery,31.2,9.469
Vascular Plant,Polystichum imbricans ssp. imbricans,Narrowleaf Swordfern,,50.0,4.089
Vascular Plant,Polystichum kruckebergii,Kruckeberg's Hollyfern,Species of Concern,6.4,2.982
Vascular Plant,Polystichum munitum,Western Swordfern,,1.9,0.334
Vascular Plant,Polypodium californicum,California Polypody,,24.9,1.655
Vascular Plant,Polypodium calirhiza,Nested Polypody,Endangered,1.1,0.968
Vascular Plant,Polypodium glycyrrhiza,Licorice Fern,Threatened,4.8,4.93
